client_id,snapshot_id,seq_num,server_timestamp,recv_time,latency_ms,jitter_ms,bandwidth_per_client_kbps
3,3005,3005,1765135118739,1765135119140,401,1.0,35.84
3,3015,3015,1765135119252,1765135119652,400,3.0,35.84
3,3025,3025,1765135119759,1765135120160,401,8.0,34.048
3,3035,3035,1765135120268,1765135120669,401,6.0,34.048
3,3045,3045,1765135120777,1765135121180,403,3.0,35.84
3,3055,3055,1765135121287,1765135121689,402,12.0,35.84
3,3065,3065,1765135121798,1765135122211,413,9.0,34.048
3,3075,3075,1765135122306,1765135122719,413,12.0,34.048
3,3085,3085,1765135122814,1765135123215,401,1.0,35.84
3,3095,3095,1765135123323,1765135123724,401,13.0,35.84
3,3105,3105,1765135123831,1765135124232,401,0.0,35.84
3,3115,3115,1765135124339,1765135124743,404,5.0,35.84
3,3125,3125,1765135124848,1765135125249,401,1.0,35.84
3,3135,3135,1765135125356,1765135125759,403,5.0,35.84
3,3145,3145,1765135125864,1765135126266,402,2.0,34.048
3,3155,3155,1765135126373,1765135126776,403,4.0,34.048
3,3165,3165,1765135126884,1765135127286,402,2.0,35.84
3,3175,3175,1765135127398,1765135127826,428,28.0,35.84
3,3185,3185,1765135127906,1765135128307,401,1.0,34.048
3,3195,3195,1765135128413,1765135128814,401,1.0,34.048
3,3205,3205,1765135128920,1765135129326,406,2.0,35.84
3,3215,3215,1765135129428,1765135129831,403,3.0,35.84
3,3225,3225,1765135129937,1765135130356,419,18.0,34.048
3,3235,3235,1765135130446,1765135130862,416,3.0,34.048
3,3245,3245,1765135130958,1765135131366,408,4.0,35.84
3,3255,3255,1765135131467,1765135131868,401,2.0,35.84
3,3265,3265,1765135131975,1765135132376,401,0.0,35.84
3,3275,3275,1765135132483,1765135132887,404,4.0,35.84
3,3285,3285,1765135132992,1765135133392,400,2.0,35.84
3,3295,3295,1765135133500,1765135133908,408,7.0,35.84
3,3305,3305,1765135134007,1765135134417,410,9.0,34.048
3,3315,3315,1765135134516,1765135134924,408,13.0,34.048
3,3325,3325,1765135135024,1765135135437,413,14.0,35.84
3,3335,3335,1765135135533,1765135135933,400,0.0,35.84
3,3345,3345,1765135136043,1765135136455,412,12.0,35.84
3,3355,3355,1765135136552,1765135136952,400,1.0,35.84
3,3365,3365,1765135137059,1765135137463,404,14.0,34.048
3,3375,3375,1765135137566,1765135138125,559,50.0,32.256
3,3385,3385,1765135138074,1765135138477,403,1.0,32.256
3,3395,3395,1765135138581,1765135138997,416,16.0,32.256
3,3405,3405,1765135139091,1765135139493,402,3.0,39.424
3,3415,3415,1765135139599,1765135140000,401,1.0,34.048
3,3425,3425,1765135140108,1765135140516,408,8.0,34.048
3,3435,3435,1765135140619,1765135141025,406,5.0,35.84
3,3445,3445,1765135141128,1765135141530,402,1.0,35.84
3,3455,3455,1765135141636,1765135142037,401,1.0,35.84
3,3465,3465,1765135142145,1765135142547,402,17.0,35.84
3,3475,3475,1765135142653,1765135143053,400,2.0,34.048
